iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
OWID_WRL,,World,2020-03-17,187733.0,14241.0,10269.857,7149.0,607.0,446.714,24.084,1.827,1.318,0.917,0.078,0.057,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-18,204825.0,17092.0,11980.428999999998,7960.0,811.0,523.714,26.276999999999997,2.193,1.537,1.021,0.10400000000000001,0.067,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-19,225119.0,20294.0,13747.857,8923.0,963.0,613.143,28.881,2.6039999999999996,1.764,1.145,0.124,0.079,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-20,256315.0,31196.0,16851.0,9998.0,1075.0,716.7139999999999,32.883,4.002,2.162,1.2830000000000001,0.138,0.092,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-21,288303.0,31988.0,19927.143,11385.0,1387.0,851.571,36.986999999999995,4.104,2.556,1.4609999999999999,0.17800000000000002,0.109,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-22,322529.0,34226.0,23073.714,13101.0,1716.0,1044.286,41.376999999999995,4.391,2.96,1.681,0.22,0.134,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-23,356799.0,34270.0,26186.714,14792.0,1691.0,1178.5710000000001,45.773999999999994,4.397,3.36,1.8980000000000001,0.217,0.151,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-24,401369.0,44570.0,30519.429,16646.0,1854.0,1356.714,51.492,5.718,3.915,2.136,0.23800000000000002,0.174,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-25,443905.0,42536.0,34154.286,18962.0,2316.0,1571.714,56.949,5.457000000000001,4.382,2.4330000000000003,0.297,0.20199999999999999,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-26,497740.0,53835.0,38945.857,21607.0,2645.0,1812.0,63.855,6.907,4.996,2.772,0.33899999999999997,0.23199999999999998,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-27,558849.0,61109.0,43219.143,24421.0,2814.0,2060.429,71.695,7.84,5.545,3.133,0.361,0.264,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-28,624034.0,65185.0,47961.570999999996,27913.0,3492.0,2361.143,80.058,8.363,6.153,3.5810000000000004,0.44799999999999995,0.303,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-29,686888.0,62854.0,52051.28599999999,31503.0,3590.0,2628.857,88.12100000000001,8.064,6.678,4.042,0.461,0.337,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-30,744252.0,57364.0,55350.429000000004,34734.0,3231.0,2848.857,95.48100000000001,7.359,7.101,4.456,0.415,0.365,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-03-31,808965.0,64713.0,58228.0,38727.0,3993.0,3154.429,103.78299999999999,8.302,7.47,4.968,0.512,0.405,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-01,883804.0,74839.0,62842.71400000001,43404.0,4677.0,3491.7140000000004,113.384,9.601,8.062000000000001,5.568,0.6,0.44799999999999995,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-02,961451.0,77647.0,66244.429,48420.0,5016.0,3830.429,123.345,9.961,8.499,6.212000000000001,0.644,0.491,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-03,1039097.0,77646.0,68606.857,53446.0,5026.0,4146.429,133.306,9.961,8.802,6.857,0.645,0.532,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-04,1121096.0,81999.0,71008.857,60232.0,6786.0,4617.0,143.826,10.52,9.11,7.727,0.871,0.5920000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-05,1206366.0,85270.0,74211.143,66531.0,6299.0,5004.0,154.766,10.939,9.521,8.535,0.8079999999999999,0.642,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-06,1272626.0,66260.0,75482.0,71303.0,4772.0,5224.143,163.266,8.501,9.684,9.148,0.612,0.67,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-07,1345891.0,73265.0,76703.714,76648.0,5345.0,5417.286,172.665,9.399,9.84,9.833,0.6859999999999999,0.695,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-08,1423285.0,77394.0,77068.714,84224.0,7576.0,5831.429,182.59400000000002,9.929,9.887,10.805,0.972,0.748,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-09,1508343.0,85058.0,78127.429,90794.0,6570.0,6053.429,193.50599999999997,10.912,10.023,11.648,0.843,0.777,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-10,1595776.0,87433.0,79525.571,98218.0,7424.0,6396.0,204.72299999999998,11.217,10.202,12.6,0.9520000000000001,0.821,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-11,1685399.0,89623.0,80614.714,105234.0,7016.0,6428.857,216.22099999999998,11.498,10.342,13.501,0.9,0.825,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-12,1760764.0,75365.0,79199.714,111298.0,6064.0,6395.286,225.89,9.669,10.161,14.277999999999999,0.778,0.82,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-13,1829287.0,68523.0,79523.0,116633.0,5335.0,6475.714,234.68,8.791,10.202,14.963,0.684,0.831,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-14,1894542.0,65255.0,78378.714,122023.0,5390.0,6482.143,243.05200000000002,8.372,10.055,15.654000000000002,0.691,0.8320000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-15,1971519.0,76977.0,78319.143,129642.0,7619.0,6488.286,252.928,9.875,10.048,16.632,0.977,0.8320000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-16,2050331.0,78812.0,77426.857,140133.0,10491.0,7048.429,263.038,10.111,9.933,17.977999999999998,1.3459999999999999,0.904,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-17,2134762.0,84431.0,76998.0,148660.0,8527.0,7206.0,273.87,10.832,9.878,19.072,1.094,0.924,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-18,2217039.0,82277.0,75948.571,157123.0,8463.0,7412.714,284.425,10.555,9.743,20.157,1.0859999999999999,0.951,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-19,2296735.0,79696.0,76567.286,163496.0,6373.0,7456.857,294.65,10.224,9.823,20.975,0.818,0.9570000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-20,2367238.0,70503.0,76850.143,168484.0,4988.0,7407.286,303.695,9.045,9.859,21.615,0.64,0.95,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-21,2441894.0,74656.0,78193.143,173934.0,5450.0,7415.857,313.272,9.578,10.031,22.314,0.6990000000000001,0.951,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-22,2529215.0,87321.0,79670.857,181177.0,7243.0,7362.143,324.475,11.202,10.221,23.243000000000002,0.929,0.9440000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-23,2595819.0,66604.0,77926.857,187112.0,5935.0,6711.286,333.019,8.545,9.997,24.005,0.7609999999999999,0.861,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-24,2674606.0,78787.0,77120.571,194447.0,7335.0,6541.0,343.12699999999995,10.107999999999999,9.894,24.945999999999998,0.941,0.8390000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-25,2747756.0,73150.0,75816.714,199806.0,5359.0,6097.571,352.51099999999997,9.384,9.727,25.633000000000003,0.688,0.782,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-26,2847603.0,99847.0,78695.429,205966.0,6160.0,6067.143,365.32099999999997,12.809000000000001,10.096,26.424,0.79,0.778,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-27,2929437.0,81834.0,80314.143,209879.0,3913.0,5913.571,375.819,10.499,10.304,26.926,0.502,0.759,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-28,2996210.0,66773.0,79188.0,214778.0,4899.0,5834.857,384.38599999999997,8.566,10.158999999999999,27.554000000000002,0.628,0.7490000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-29,3069038.0,72828.0,77117.571,221344.0,6566.0,5738.143,393.72900000000004,9.343,9.892999999999999,28.396,0.8420000000000001,0.736,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-04-30,3148548.0,79510.0,78961.286,227906.0,6562.0,5827.714,403.92900000000003,10.2,10.13,29.238000000000003,0.8420000000000001,0.748,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-01,3234222.0,85674.0,79945.143,233556.0,5650.0,5587.0,414.921,10.991,10.255999999999998,29.963,0.725,0.7170000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-02,3322753.0,88531.0,82142.429,239133.0,5577.0,5618.143,426.278,11.357999999999999,10.538,30.679000000000002,0.715,0.721,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-03,3403384.0,80631.0,79397.286,243941.0,4808.0,5425.0,436.62199999999996,10.344000000000001,10.186,31.295,0.617,0.696,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-04,3480407.0,77023.0,78710.0,247647.0,3706.0,5395.429,446.504,9.881,10.097999999999999,31.771,0.475,0.6920000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-05,3558016.0,77609.0,80258.0,251633.0,3986.0,5265.0,456.46,9.957,10.296,32.282,0.511,0.675,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-06,3637572.0,79556.0,81219.143,257590.0,5957.0,5178.0,466.667,10.206,10.42,33.046,0.764,0.664,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-07,3725875.0,88303.0,82475.286,263714.0,6124.0,5115.429,477.995,11.328,10.581,33.832,0.7859999999999999,0.6559999999999999,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-08,3818691.0,92816.0,83495.571,269356.0,5642.0,5114.286,489.902,11.907,10.712,34.556,0.7240000000000001,0.6559999999999999,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-09,3908389.0,89698.0,83662.286,274468.0,5112.0,5047.857,501.41,11.507,10.732999999999999,35.211999999999996,0.6559999999999999,0.648,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-10,3996807.0,88418.0,84774.714,278874.0,4406.0,4990.429,512.753,11.343,10.876,35.777,0.565,0.64,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-11,4071341.0,74534.0,84419.14300000001,282300.0,3426.0,4950.429,522.315,9.562000000000001,10.83,36.216,0.44,0.635,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-12,4142712.0,71371.0,83528.0,285890.0,3590.0,4893.857,531.471,9.156,10.716,36.677,0.461,0.628,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-13,4229831.0,87119.0,84608.429,291647.0,5757.0,4865.286,542.648,11.177,10.854000000000001,37.416,0.7390000000000001,0.624,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-14,4317321.0,87490.0,84492.286,296665.0,5018.0,4707.286,553.872,11.224,10.84,38.059,0.644,0.604,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-15,4414505.0,97184.0,85116.286,301921.0,5256.0,4652.143,566.34,12.468,10.92,38.734,0.674,0.597,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-16,4512736.0,98231.0,86335.286,306980.0,5059.0,4644.571,578.942,12.602,11.075999999999999,39.383,0.649,0.596,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-17,4605710.0,92974.0,86986.14300000001,311204.0,4224.0,4618.571,590.87,11.927999999999999,11.16,39.925,0.542,0.593,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-18,4684761.0,79051.0,87631.429,314102.0,2898.0,4543.143,601.011,10.142000000000001,11.242,40.296,0.37200000000000005,0.583,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-19,4772712.0,87951.0,90000.0,317400.0,3298.0,4501.429,612.294,11.283,11.546,40.719,0.423,0.5770000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-20,4869090.0,96378.0,91322.714,322584.0,5184.0,4419.571,624.659,12.364,11.716,41.385,0.665,0.5670000000000001,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-21,4974063.0,104973.0,93820.286,327302.0,4718.0,4376.714,638.126,13.467,12.036,41.99,0.605,0.561,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-22,5082848.0,108785.0,95477.571,332692.0,5390.0,4395.857,652.082,13.956,12.249,42.681000000000004,0.691,0.564,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-23,5189651.0,106803.0,96702.14300000001,337338.0,4646.0,4336.857,665.784,13.702,12.405999999999999,43.277,0.596,0.556,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-24,5288605.0,98954.0,97556.429,341254.0,3916.0,4292.857,678.4789999999999,12.695,12.515999999999998,43.78,0.502,0.551,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-25,5380857.0,92252.0,99442.286,342360.0,1106.0,4036.857,690.314,11.835,12.758,43.922,0.142,0.518,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-26,5471808.0,90951.0,99870.85699999999,345728.0,3368.0,4046.857,701.982,11.668,12.812000000000001,44.354,0.43200000000000005,0.519,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-27,5566448.0,94640.0,99622.571,349599.0,3871.0,3859.2859999999996,714.123,12.140999999999998,12.780999999999999,44.85,0.49700000000000005,0.495,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-28,5670261.0,103813.0,99456.85699999999,354741.0,5142.0,3919.857,727.442,13.318,12.759,45.51,0.66,0.503,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-29,5789593.0,119332.0,100963.571,359383.0,4642.0,3813.0,742.7510000000001,15.309000000000001,12.953,46.105,0.596,0.489,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-30,5912779.0,123186.0,103304.0,364037.0,4654.0,3814.143,758.554,15.804,13.253,46.703,0.597,0.489,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-05-31,6040545.0,127766.0,107420.0,368049.0,4012.0,3827.857,774.946,16.391,13.780999999999999,47.217,0.515,0.491,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-01,6146170.0,105625.0,109330.429,370963.0,2914.0,4086.143,788.4960000000001,13.550999999999998,14.026,47.591,0.374,0.524,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-02,6248942.0,102772.0,111019.14300000001,374108.0,3145.0,4054.2859999999996,801.681,13.185,14.243,47.995,0.40299999999999997,0.52,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-03,6362153.0,113211.0,113672.14300000001,378652.0,4544.0,4150.429,816.205,14.524000000000001,14.583,48.578,0.583,0.532,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-04,6488669.0,126516.0,116915.429,384168.0,5516.0,4203.857,832.436,16.230999999999998,14.999,49.285,0.708,0.539,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-05,6616021.0,127352.0,118061.14300000001,389298.0,5130.0,4273.571,848.7739999999999,16.338,15.145999999999999,49.943000000000005,0.6579999999999999,0.5479999999999999,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-06,6749878.0,133857.0,119585.571,393937.0,4639.0,4271.429,865.946,17.173,15.342,50.538000000000004,0.595,0.5479999999999999,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-07,6875265.0,125387.0,119245.714,397724.0,3787.0,4239.286,882.0319999999999,16.086,15.298,51.023999999999994,0.486,0.544,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-08,6988933.0,113668.0,120394.714,401235.0,3511.0,4324.571,896.615,14.583,15.446,51.475,0.45,0.555,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
OWID_WRL,,World,2020-06-09,7097683.0,108750.0,121248.714,404449.0,3214.0,4334.429,910.567,13.952,15.555,51.887,0.41200000000000003,0.556,,,,,,,,,,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,
